taxId	scientific name	common name
8208	Notothenia coriiceps	yellowbelly rockcod
8208	Notothenia coriiceps	black rockcod
270604	Osphronemus goramy	giant gourami
241549	Salpinctes obsoletus	rock wren
990610	Myctophum spinosum	spiny lanternfish
990610	Myctophum spinosum	spiny lantern fish
196767	Moxostoma collapsum	notchlip redhorse
94934	Scopeloberyx robustus	longjaw bigscale
120507	Rana omeimontis	Omei wood frog
120507	Rana omeimontis	Omei brown frog
203311	Gobiosoma robustum	code goby
521036	Potamothrissa obtusirostris	bluntnosed sawtooth pellonuline
7815	Prionace glauca	blue shark
279545	Cinclodes atacamensis	white-winged Cinclodes
293900	Zenarchopterus buffonis	Buffon's river-garfish
94984	Echiichthys vipera	lesser weever
163824	Percina nevisense	chainback darter
8052	Gadus ogac	Greenland cod
1040949	Chaenomugil proboscideus	snouted mullet
909123	Pomadasys stridens	striped piggy
909123	Pomadasys stridens	lined piggy
1431511	Lachneratus phasmaticus	phantom cardinalfish
1367233	Kaloula rigida	Luzon narrow-mouthed frog
308847	Cynoscion nothus	silver seatrout
2039642	Anhinga melanogaster	Oriental darter
2578321	Paraulopus nigripinnis	cucumber fish
57658	Morus serrator	Australasian gannet
252582	Pyramidella dolabrata	giant Atlantic pyram
109294	Muntiacus putaoensis	Miniature muntjac
109294	Muntiacus putaoensis	Leaf deer
109294	Muntiacus putaoensis	Leaf muntiac
2083004	Sorex sinalis	Chinese shrew
417939	Etheostoma swaini	Gulf darter
689953	Eucinostomus currani	Pacific flagfin mojarra
337753	Rineloricaria uracantha	armored catfish
83971	Hemisus marmoratus	Lake Zwai shovelnose frog
83971	Hemisus marmoratus	mottled shovel-nosed frog
83971	Hemisus marmoratus	shovel-nosed burrowing frog
83971	Hemisus marmoratus	mottled burrowing frog
83971	Hemisus marmoratus	pig-nosed frog
83971	Hemisus marmoratus	marbled snout-burrower
340426	Micromelo undatus	miniature melo
1655513	Dremomys everetti	Bornean mountain ground squirrel
1154660	Porichthys porosissimus	Atlantic midshipman
1316417	Erythropitta erythrogaster	red-bellied pitta
521025	Pellonula vorax	bigtoothed pellonula
1206945	Polycentrus schomburgkii	Guyana leaffish
1573466	Hylodes asper	warty tree toad
76717	Lontra canadensis	Northern American river otter
76717	Lontra canadensis	river otter
1658250	Breviceps gibbosus	giant rain frog
495841	Chimaera lignaria	Carpenter's chimaera
34837	Proechimys longicaudatus	long-tailed spiny rat
1178546	Gallinago imperialis	Imperial snipe
320564	Ponticola syrman	syrman goby
105150	Neotoma micropus	Southern Plains woodrat
473964	Phalacrocorax harrisi	Galapagos flightless cormorant
7907	Acipenser brevirostrum	shortnose sturgeon
1396860	Abramites hypselonotus	marbled headstander
1396860	Abramites hypselonotus	high-backed headstander
39045	Chaetodon miliaris	millet butterflyfish
52810	Milvus migrans	black kite
232296	Phelsuma lineata	striped day gecko
137211	Saltatricula multicolor	many-colored chaco-finch
702266	Meles leucurus	Asian badger
702266	Meles leucurus	sand badger
9523	Plecturocebus moloch	Dusky titi
9523	Plecturocebus moloch	red-bellied titi
997978	Pomacentrus agassizii	creole damsel
1156126	Pleurosicya labiata	barrel-sponge goby
285233	Pionopsitta pileata	Pileated parrot
1248230	Eviota spilota	shoulderspot pygmy goby
1248230	Eviota spilota	shoulderspot eviota
1235483	Funisciurus anerythrus	Thomas' rope squirrel
43625	Sceloporus graciosus	sagebrush lizard
507958	Megascops choliba	Tropical screech owl
327773	Epinephelus coeruleopunctatus	whitespotted grouper
37025	Microryzomys minutus	forest small rice rat
91961	Etheostoma oophylax	guardian darter
8992	Acryllium vulturinum	vulturine guineafowl
319453	Halargyreus johnsonii	Johnson's deepsea cod
319453	Halargyreus johnsonii	slender codling
319453	Halargyreus johnsonii	slender cod
319453	Halargyreus johnsonii	dainty mora
879850	Lepidonectes corallicola	Galapagos triplefin blenny
1070206	Percina crypta	Halloween darter
356246	Arthroleptis taeniatus	striped screeching frog
9226	Ara ararauna	blue and gold macaw
9226	Ara ararauna	blue-and-yellow macaw
75933	Umbra krameri	European mud-minnow
75933	Umbra krameri	European mudminnow
114390	Xenopipo atronitens	black manakin
526710	Raja straeleni	biscuit skate
54343	Etheostoma spectabile	orangethroat darter
185882	Pterois antennata	broadbarred firefish
201429	Elaphe davidi	Pere David's rat snake
439323	Giraffa camelopardalis angolensis	Angolan giraffe
179537	Hyporthodus haifensis	Haifa grouper
1156124	Parupeneus insularis	twosaddle goatfish
100823	Natrix natrix	European grass snake
100823	Natrix natrix	Ringelnatter
389288	Bufotes boulengeri	African green toad
389288	Bufotes boulengeri	Sicilian green toad
48422	Bassaricyon gabbii	olingo
1256863	Eothenomys wardi	Ward's red-backed vole
305516	Somniosus pacificus	Pacific sleeper shark
242806	Scarus ghobban	blue-barred parrotfish
30960	Mallotus villosus	capelin
492109	Chromis brevirostris	shortsnout chromis
191197	Buergeria buergeri	Buerger's frog
64802	Loxia curvirostra	red crossbill
64802	Loxia curvirostra	Fichtenkreuzschnabel
30338	Pseudepidalea viridis	European green toad
30338	Pseudepidalea viridis	Palearctic green toad
1286224	Hypsugo crassulus	broad-headed pipistrelle
990618	Parapercis hexophtalma	speckled sandperch
1484008	Thermophis shangrila	Shangri-La hot-spring snake
1109169	Apogon pseudomaculatus	twospot cardinalfish
126860	Otus lempiji	sunda scops owl
468493	Myrmoderus ferrugineus	ferruginous-backed antbird
91951	Catharus ustulatus	Swainson's thrush
364094	Cyprinella garmani	gibbous shiner
1431479	Archamia bleekeri	Gon's cardinalfish
904216	Pelusios castanoides	Yellowbelly mud turtle
9536	Cercopithecus hamlyni	owl-faced monkey
289205	Rhombophryne testudo	Nosy Be burrowing frog
1282419	Citharichthys cornutus	horned whiff
170821	Orectolobus ornatus	ornate wobbegong
51010	Artibeus fimbriatus	fringed fruit-eating bat
27634	Artibeus lituratus	great fruit-eating bat
30602	Eulemur macaco	black lemur
8499	Caiman crocodilus	common caiman
8499	Caiman crocodilus	spectacled caiman
37440	Osgoodomys banderanus	Michoacan deer mouse
58517	Ceratobatrachus guentheri	Gunther's triangle frog
58517	Ceratobatrachus guentheri	Gunther's wrinkled ground frog
58517	Ceratobatrachus guentheri	Guenther's wrinkled ground frog
135765	Macquaria australasica	Macquarie perch
129883	Telestes souffia	vairone
492030	Bathytroctes macrolepis	Koefoed's smooth-head
1040947	Cestraeus oxyrhyncus	sharp-nosed river mullet
1183150	Ctenogobius smaragdus	emerald goby
463598	Polynemus paradiseus	paradise threadfin
124752	Myotis riparius	Riparian myotis
1389231	Oligosoma tekakahu	Te Kakahu skink
310871	Microhyla rubra	red narrow-mouthed frog
310871	Microhyla rubra	Guangdong rice frog
107022	Bucephala clangula	common goldeneye
412657	Himantolophus groenlandicus	Atlantic footballfish
274714	Setarches guentheri	channeled rockfish
946981	Rattus giluwensis	Mount Giluwe rat
209679	Proceratophrys boiei	Bioe's frog
209679	Proceratophrys boiei	Bahaia smooth horned frog
495824	Apristurus platyrhynchus	flatnose catshark
495824	Apristurus platyrhynchus	Borneo catshark
29088	Neomonachus schauinslandi	Hawaiian monk seal
318393	Scinax fuscovarius	snouted treefrog
862792	Chelonodon pleurospilus	blaasop beauty
82168	Emys orbicularis	European pond turtle
98814	Dentex macrophthalmus	large-eye dentex
508059	Psammogobius biocellatus	sleepy goby
135772	Nannoperca oxleyana	Oxleyan pygmy perch
464748	Bathyraja richardsoni	Richardson's ray
147232	Halichoeres trimaculatus	threespot wrasse
223164	Icterus prosthemelas	Black-cowled oriole
464744	Bathyraja meridionalis	dark-belly skate
443778	Diastobranchus capensis	basketwork eel
335004	Dipturus australis	Sydney skate
1118791	Symposiachrus verticalis	black-tailed monarch
181026	Coccyzus minor	Mangrove cuckoo
1477998	Trimma anaima	sharpeye pygmygoby
1477998	Trimma anaima	pale dwarfgoby
1478006	Trimma hotsarihiensis	Helen Reef pygmy goby
879475	Cirripectes polyzona	barred blenny
561510	Lycodes brunneofasciatus	tawnystripe eelpout
495838	Cephaloscyllium albipinnum	whitefin swellshark
229060	Takifugu stictonotus	gomafugu
1842986	Aspidoscelis neotesselata	Colorado checkered whiptail
430492	Rhinolophus trifoliatus	Trefoil horseshoe bat
1003686	Apolemichthys kingi	tiger angelfish
288045	Epinecrophylla fulviventris	Checker-throated antwren
78394	Eptatretus cirrhatus	New Zealand hagfish
78394	Eptatretus cirrhatus	broadgilled hagfish
245709	Tetrosomus concatenatus	triangular boxfish
241747	Spizixos semitorques	collared finchbill
1820603	Pao palembangensis	humpback puffer
145878	Tarebia granifera	quilted melania
323369	Liomys pictus	painted spiny pocket mouse
246419	Limnonectes visayanus	Philippine wart frog
142467	Baeolophus inornatus	plain titmouse
84822	Icterus bullockii	Bullock's oriole
587059	Oxycirrhites typus	longnose hawkfish
451688	Rasbora argyrotaenia	silver rasbora
1035777	Kalophrynus subterrestris	burrowing grainy frog
224707	Brevoortia patronus	Gulf menhaden
80419	Capra pyrenaica	Spanish ibex
181478	Sufflamen fraenatum	masked triggerfish
1472668	Alticola lemminus	lemming mountain vole
613163	Galaxias rostratus	Murray jollytail
316357	Ostorhinchus aureus	ring-tailed cardinalfish
117935	Moxostoma robustum	robust redhorse
185453	Chrysochloris asiatica	Cape golden mole
473452	Gymnothorax chilospilus	white-lipped moray
473452	Gymnothorax chilospilus	lipspot moray
473452	Gymnothorax chilospilus	textile moray
383915	Herichthys deppii	Nautla cichlid
425032	Niviventer andersoni	Anderson's Niviventer
196038	Myiarchus tyrannulus	Brown-crested flycatcher
497288	Platycephalus conatus	deepwater flathead
1003805	Sphyraena acutipinnis	sharpfin barracuda
57788	Clinitrachus argentatus	cline
941982	Leiopotherapon plumbeus	therapon
941982	Leiopotherapon plumbeus	silver perch
214466	Crocidura buettikoferi	Buettikofer's shrew
220712	Chondrilla nucula	chicken liver sponge
638146	Zoramia fragilis	fragile cardinalfish
302777	Pristolepis fasciata	Nandid perch
302777	Pristolepis fasciata	banded Asian leaffish
302777	Pristolepis fasciata	Malayan leaffish
135770	Nannoperca australis	Tasmanian pigmy perch
1046061	Notropis altipinnis	highfin shiner
68482	Acrocephalus gracilirostris	Lesser swamp-warbler
9986	Oryctolagus cuniculus	Japanese white rabbit
9986	Oryctolagus cuniculus	rabbit
9986	Oryctolagus cuniculus	rabbits
9986	Oryctolagus cuniculus	domestic rabbit
9986	Oryctolagus cuniculus	European rabbit
170823	Pristiophorus cirratus	longnose sawshark
498259	Cirrhilabrus punctatus	dotted wrasse
1220766	Carinotetraodon irrubesco	red-tail dwarf puffer
586827	Hoplolatilus marcosi	redback sand tilefish
103695	Pogona vitticeps	central bearded dragon
8090	Oryzias latipes	medaka
8090	Oryzias latipes	Japanese medaka
8090	Oryzias latipes	Japanese rice fish
249442	Amphiglossus melanurus	Spotted skink
189294	Paramesotriton chinensis	Chinese warty newt
100828	Tachybaptus ruficollis	little grebe
64278	Quiscalus mexicanus	Great-tailed grackle
1154619	Chiasmodon niger	black swallower
1115630	Brachymystax lenok tsinlingensis	Tsinling lenok trout
939159	Incilius cavifrons	mountain toad
35658	Mastomys coucha	southern multimammate mouse
1119048	Anampses elegans	elegant wrasse
358128	Phataginus tricuspis	Tree pangolin
443781	Glaucosoma buergeri	deepsea jewfish
342811	Nanorana ventripunctata	spot-bellied plateau frog
342811	Nanorana ventripunctata	Yunnan slow frog
1188040	Suggrundus meerdervoortii	big eyed flathead
2603885	Ophichthus rufus	rufus snake-eel
28745	Jordanella floridae	flagfish
630681	Melanonus gracilis	pelagic cod
1585624	Upeneus luzonius	Luzon goatfish
28681	Larus canus	mew gull
58069	Hipposideros galeritus	Cantor's roundleaf bat
1053716	Centrophorus zeehaani	southern dogfish
1499469	Sitta przewalskii	Przewalski's nuthatch
1190670	Hypostomus hermanni	cascudo
52210	Trapelus agilis	brilliant ground agama
130819	Ochotona alpina	alpine pika
722436	Enneanectes boehlkei	roughhead triplefin
857659	Rasbora einthovenii	brilliant rasbora
857659	Rasbora einthovenii	blue line rasbora
303981	Brycinus nurse	nurse tetra
8463	Phrynops hilarii	snake-necked turtle
286002	Gopherus flavomarginatus	Mexican gopher tortoise
38937	Anolis sagrei	Brown anole
1141923	Plectorhinchus albovittatus	twostriped sweetlips
10113	Praomys daltoni	Dalton's mouse
10113	Praomys daltoni	Dalton's Praomys
341728	Cynoglossus abbreviatus	three-lined tongue sole
1302273	Eumicrotremus asperrimus	Siberian lumpsucker
1519038	Sardinella marquesensis	Marquesan sardine
322563	Proterorhinus semilunaris	tubenose goby
1266879	Menticirrhus saxatilis	northern kingfish
265032	Megophrys shapingensis	Shaping horned toad
265032	Megophrys shapingensis	Shaping frog
9995	Marmota monax	woodchucks
9995	Marmota monax	groundhog
9995	Marmota monax	woodchuck
1003719	Cubiceps capensis	Cape fathead
119564	Colomys goslingi	African water rat
429752	Monticola gularis	White-throated rock-thrush
56440	Phylloscopus tenellipes	pale-legged leaf-warbler
577206	Astylosternus batesi	Benito River night frog
48700	Poecilia latipunctata	broadspotted molly
54326	Etheostoma edwini	brown darter
274800	Gramma loreto	royal gramma
9809	Rhinoceros unicornis	Indian rhinoceros
9809	Rhinoceros unicornis	greater Indian rhinoceros
348153	Heteromys anomalus	Caribbean spiny pocket mouse
327826	Epinephelus howlandi	blacksaddle grouper
117165	Grallaria varia	variegated antpitta
1843445	Thalasseus bergii	great crested-tern
1778383	Pillaia indica	hillstream spineless eel
66448	Galaxias truttaceus	spotted mountain trout
66448	Galaxias truttaceus	spotted galaxias
325558	Amolops lifanensis	Lifan torrent frog
325558	Amolops lifanensis	Lifan sucker frog
172535	Parachromis managuensis	guapote tigre
980332	Liparis callyodon	spotted snailfish
143315	Saurida undosquamis	brushtooth lizardfish
1163663	Plagiodontia aedium	Hispaniolan hutia
8081	Poecilia reticulata	guppy
587048	Dactylopus dactylopus	fingered dragonet
279967	Corvus caurinus	Northwestern crow
37699	Notoryctes typhlops	marsupial mole
167930	Amolops mantzorum	Kangting sucker frog
117193	Acanthiza pusilla	brown thornbill
1500730	Pseudojuloides pyrius	fiery slender wrasse
521024	Etrumeus whiteheadi	Whitehead's round herring
1385630	Cristiceps aurantiacus	golden weedfish
210630	Mystus bleekeri	Day's mystus
125058	Aburria aburri	wattled guan
1402054	Trimma corallinum	polkadot goby
75352	Megalobrama amblycephala	blunt snout bream
75352	Megalobrama amblycephala	Chinese blunt snout bream
75352	Megalobrama amblycephala	Wuchang bream
111815	Psiloscops flammeolus	Flammulated owl
417927	Etheostoma jessiae	blueside darter
226558	Lariscus insignis	three-striped ground squirrel
9019	Francolinus pondicerianus	gray francolin
9019	Francolinus pondicerianus	Indian grey partridge
9019	Francolinus pondicerianus	gray partridge
62906	Sorex trowbridgii	Trowbridge's shrew
435159	Leiognathus brevirostris	shortnose ponyfish
75743	Scyliorhinus torazame	cloudy catshark
211488	Carassius auratus x Cyprinus carpio	tetraploid hybrids of red crucian carp and common carp
196753	Hypentelium etowanum	Alabama hog sucker
634345	Pnoepyga albiventer	scaly-breasted wren-babbler
435235	Upeneus japonicus	Bensasi goatfish
61880	Spalacopus cyanus	coruro
202585	Cheilinus fasciatus	redbreast wrasse
129333	Morelia viridis	green tree python
990633	Pseudorhombus natalensis	Natal flounder
123376	Elaenia flavogaster	yellow-bellied elaenia
8262	Pleuronectes platessa	plaice
8262	Pleuronectes platessa	European plaice
106734	Chelonoidis abingdonii	Abingdon island giant tortoise
227091	Blanus cinereus	Mediterranean worm lizard
320382	Polydactylus approximans	blue bobo
8228	Euthynnus alletteratus	little tunny
879514	Ophioblennius macclurei	redlip blenny
1647204	Ucla xenogrammus	largemouth triplefin
1647204	Ucla xenogrammus	largemouth threefin
105259	Ammocrypta vivax	scaly sand darter
2599773	Himantura imbricata	Bengal whipray
271507	Patagonotothen ramsayi	longtail southern cod
374649	Hypsipetes amaurotis	chestnut-eared bulbul
374649	Hypsipetes amaurotis	brown-eared bulbul
467031	Ara ambiguus	great green macaw
467031	Ara ambiguus	Buffon's macaw
8199	Zoarces americanus	poodler
8199	Zoarces americanus	North-Atlantic ocean pout
8199	Zoarces americanus	mother-of-eels
8199	Zoarces americanus	ocean pout
8199	Zoarces americanus	muttonfish
279933	Bartramia longicauda	upland sandpiper
365638	Trachemys emolli	Nicaraguan slider
358819	Oenanthe isabellina	Isabelline wheatear
37289	Gambusia yucatana	Yucatan gambusia
857671	Salmostoma phulo	finescale razorbelly minnow
117496	Gerygone olivacea	white-throated gerygone
126718	Larus glaucoides thayeri	Thayer's gull
435238	Upeneus sulphureus	sulphur goatfish
57856	Starksia nanodes	dwarf blenny
2202229	Amphinaias nodulata	wartyback
48617	Crotophaga major	greater ani
270772	Phyllops falcatus	Cuban fig-eating bat
984615	Calyptophractus retusus	Greater fairy armadillo
84701	Cervus canadensis songaricus	Tian Shan wapiti
84701	Cervus canadensis songaricus	Semirechian maral
84701	Cervus canadensis songaricus	Tian Shan maral
6493	Conus striatus	striated cone
298831	Setophaga kirtlandii	Kirtland's warbler
390675	Bothrocara molle	soft eelpout
1793887	Scutiger gongshanensis	Gongshan cat-eyed toad
1793887	Scutiger gongshanensis	Gongshan lazy toad
1352416	Hongeo koreana	Korean skate
509753	Alepisaurus brevirostris	shortnose lancetfish
158587	Argopecten irradians irradians	bay scallop
36224	Cercopithecus diana	Diana monkey
